movie_id,rating_avg,total_uu_cnt,admin,artist,college_grad_student,customer_service,doctor_healthcare,educator,executive_managerial,farmer,homemaker,k_12_student,lawyer,marketing,other,programmer,retired,scientist,self_employed,technician_engineer,tradesman_craftsman,unemployed,writer,age_18_24,age_25_34,age_35_44,age_45_49,age_50_55,age_55_plus,under_18,female,male,action,adventure,animation,childrens,comedy,crime,documentary,drama,fantasy,filmnoir,horror,musical,mystery,romance,scifi,thriller,war,western,classic_mv,new_mv,old_mv,recent_mv
121,4.054054054054054,37,0,8,2,1,0,3,7,0,1,0,0,1,7,0,1,1,0,1,0,0,4,1,10,12,6,5,3,0,14,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
122,2.768041237113402,194,9,12,39,9,7,8,24,0,2,1,3,7,31,3,0,0,6,12,3,3,15,58,103,22,6,3,1,1,54,140,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
123,3.869565217391304,115,4,8,21,1,5,16,8,0,0,0,1,5,22,1,0,5,3,4,0,2,9,24,58,16,7,4,4,2,39,76,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
124,3.2142857142857144,14,0,1,2,0,1,0,0,1,0,0,0,1,3,1,0,0,2,1,0,0,1,2,6,2,2,2,0,0,4,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
125,3.8333333333333335,318,9,31,39,5,9,34,22,1,2,5,8,13,46,14,0,10,15,17,0,6,32,58,162,58,19,12,4,5,84,234,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
126,1.9898989898989898,99,4,3,23,2,3,2,7,0,0,10,4,3,9,5,0,2,2,8,1,4,7,36,28,13,6,7,0,9,28,71,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
127,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
128,4.333333333333333,12,0,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,3,1,5,2,2,2,0,0,6,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
129,3.3076923076923075,13,1,1,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0,2,0,1,2,3,8,1,1,0,0,0,7,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
130,4.0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131,3.0625,16,0,1,3,0,0,0,1,0,1,0,0,1,2,1,1,0,1,1,0,1,2,0,10,2,3,0,1,0,7,9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
132,2.4945054945054945,91,5,2,12,0,5,7,12,0,0,0,0,4,12,3,1,0,7,9,2,3,7,15,41,18,8,7,2,0,17,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
133,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
134,4.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
135,2.81203007518797,133,3,2,23,5,4,7,19,0,3,7,2,4,22,5,0,1,8,7,3,2,6,46,42,22,9,7,1,6,24,109,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
136,3.25,8,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0,5,3,0,0,0,0,5,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
137,3.0,13,2,0,2,0,0,1,0,0,0,0,0,0,3,0,0,2,1,1,0,0,1,1,7,0,1,4,0,0,2,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
138,2.5,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
139,4.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
140,3.1654676258992804,139,6,8,16,3,4,17,17,0,5,0,1,8,20,5,2,2,8,6,0,0,11,27,62,21,12,9,7,1,75,64,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
141,3.5498533724340176,682,26,46,82,19,30,55,65,2,16,19,10,37,93,22,8,14,34,47,8,14,35,136,289,120,47,44,22,24,238,444,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
142,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
144,3.392609699769053,433,13,27,43,6,19,43,45,1,4,4,11,33,63,25,8,10,23,16,1,7,31,64,201,83,35,27,19,4,130,303,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
145,3.2955801104972378,362,15,24,74,13,7,11,30,0,2,11,3,23,65,17,1,6,7,26,5,8,14,117,164,52,7,5,2,15,32,330,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
146,2.888888888888889,18,0,0,1,0,1,2,1,0,0,5,1,1,1,0,0,0,3,0,0,1,1,2,1,7,0,2,0,6,10,8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
147,3.541436464088398,181,7,11,34,2,6,9,20,0,0,1,1,12,24,7,2,5,6,10,3,3,18,47,93,23,2,10,5,1,48,133,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
148,2.782608695652174,23,3,0,3,1,1,1,1,0,0,0,0,2,4,0,1,0,0,1,1,1,3,2,17,2,1,1,0,0,13,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
149,3.7872340425531914,47,1,5,4,0,0,1,4,0,0,1,0,6,7,3,1,1,2,0,2,1,8,10,19,10,3,3,1,1,13,34,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
150,4.073541167066347,1251,39,55,172,18,58,121,136,1,16,37,29,63,144,74,21,26,52,100,12,14,63,236,472,239,107,102,54,41,328,923,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
151,3.588447653429603,554,13,31,60,13,24,58,57,2,8,4,8,30,82,31,5,14,28,41,5,4,36,81,207,126,57,52,23,8,145,409,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
152,3.0,69,2,6,8,3,0,4,4,0,0,1,1,3,14,1,0,1,4,4,4,1,8,15,24,18,5,4,2,1,21,48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
153,2.642213642213642,777,17,35,138,20,24,55,69,2,8,31,11,45,102,45,4,13,30,67,11,14,36,222,321,116,44,31,11,32,162,615,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
154,3.7261904761904763,168,6,12,14,1,12,17,21,1,0,1,2,7,28,7,5,5,7,4,1,4,13,15,51,33,25,29,12,3,45,123,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
155,3.413793103448276,87,3,5,6,3,4,10,6,0,0,0,3,6,11,2,1,3,3,5,3,4,9,9,37,17,12,8,4,0,25,62,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
156,3.5606060606060606,66,2,7,8,1,2,4,7,1,0,0,1,3,11,1,0,4,3,2,0,1,8,10,35,10,6,4,1,0,20,46,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
157,2.732620320855615,187,6,9,35,6,3,11,14,0,1,7,5,13,21,12,3,2,5,14,3,5,12,44,84,30,11,6,6,6,29,158,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
158,2.9806949806949805,259,7,13,48,7,8,13,18,2,5,22,5,9,38,15,1,3,6,19,3,4,13,70,67,61,18,15,6,22,79,180,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
159,3.2844827586206895,116,4,5,13,4,2,8,8,0,0,0,2,11,20,4,0,2,5,12,1,2,13,17,62,23,5,4,3,2,16,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
160,2.2389380530973453,565,9,24,89,16,12,42,50,1,3,25,9,31,80,40,4,11,25,50,6,11,27,149,214,94,41,28,18,21,95,470,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
161,3.723684210526316,760,18,28,119,16,28,67,92,2,5,12,20,48,97,38,9,21,35,63,5,4,33,150,327,140,51,57,26,9,138,622,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
162,4.063136456211812,491,20,38,56,6,18,45,42,1,2,3,12,19,60,31,7,8,27,27,6,9,54,61,226,99,47,36,16,6,111,380,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
163,3.4574074074074073,540,16,29,104,16,21,29,58,2,2,5,7,25,77,30,0,10,22,46,7,9,25,158,237,76,26,25,11,7,87,453,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
164,3.5672823218997363,379,20,25,37,6,16,47,33,2,4,3,9,25,53,11,10,11,20,19,1,2,25,37,128,85,40,60,25,4,107,272,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
165,3.561212121212121,825,27,35,128,23,23,49,106,4,3,21,11,53,106,49,6,17,40,70,8,13,33,179,360,147,42,53,18,26,117,708,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
166,2.459016393442623,61,3,2,14,1,1,1,2,0,0,1,1,2,8,2,0,3,2,4,0,6,8,24,31,5,0,1,0,0,14,47,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
167,3.6,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1,1,1,0,1,0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
168,2.9502762430939224,362,9,13,54,7,17,33,32,2,6,8,5,19,49,18,3,7,18,30,7,4,21,92,142,52,33,27,7,9,115,247,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
169,2.017699115044248,113,3,4,18,1,4,9,9,1,3,10,2,7,15,5,1,0,4,7,1,2,7,35,28,19,10,7,3,11,32,81,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
170,3.146417445482866,321,7,13,74,6,5,9,28,1,2,10,1,18,45,19,0,7,20,35,2,5,14,114,122,43,14,9,8,11,61,260,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
171,3.5698924731182795,93,2,9,15,0,2,11,10,0,1,2,0,3,12,5,0,3,2,5,1,2,8,21,42,18,4,6,0,2,28,65,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
172,2.576419213973799,458,10,16,62,14,10,32,39,2,2,12,9,18,64,46,2,15,20,50,5,8,22,101,207,84,32,19,7,8,55,403,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
173,2.3085106382978724,564,12,22,70,20,11,28,59,3,2,16,13,28,78,44,1,18,29,66,8,9,27,121,255,102,34,26,12,14,70,494,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
174,2.308641975308642,81,2,2,18,2,0,5,3,0,0,4,4,5,13,3,0,1,5,7,1,2,4,28,38,8,1,1,0,5,15,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
175,3.477272727272727,220,8,10,52,5,5,14,19,0,0,2,2,12,34,8,0,4,8,14,4,4,15,84,102,19,8,5,1,1,54,166,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
176,3.9170731707317072,205,9,22,27,3,5,12,11,0,1,1,2,10,33,10,1,8,12,5,1,3,29,33,98,48,11,9,4,2,50,155,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
177,2.7338129496402876,139,4,7,28,5,1,7,12,1,0,2,2,3,23,5,0,3,7,8,5,5,11,44,64,18,7,4,0,2,16,123,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
178,3.473684210526316,19,5,2,2,0,0,1,1,0,0,0,0,0,4,0,0,1,0,0,0,0,3,1,11,5,1,1,0,0,2,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
179,2.2083333333333335,48,3,1,10,0,1,5,2,0,2,0,1,3,7,0,0,0,1,0,0,2,10,19,25,1,1,2,0,0,30,18,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
180,3.5476718403547673,451,13,21,102,13,8,29,28,0,2,14,3,20,61,30,0,13,12,32,7,10,33,182,210,28,4,6,2,19,92,359,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
181,1.6129032258064515,93,0,6,13,2,4,4,6,0,1,16,2,1,13,3,0,1,2,9,2,3,5,21,29,19,3,4,0,17,18,75,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
182,3.142857142857143,49,3,1,10,0,0,9,7,0,2,0,0,2,8,0,0,0,2,1,0,0,4,13,21,8,2,2,2,1,39,10,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
183,3.4827586206896552,29,3,5,3,0,1,1,2,0,0,0,0,2,4,0,0,2,1,0,0,2,3,4,17,5,1,2,0,0,7,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
184,3.3461538461538463,26,0,2,3,1,0,1,1,0,0,0,0,1,5,2,0,1,1,1,0,2,5,6,16,2,0,2,0,0,6,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
185,2.869947275922671,569,15,22,81,14,12,40,52,2,4,19,4,29,71,53,6,14,26,58,6,8,33,133,235,111,39,22,11,18,121,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
186,2.7630331753554502,211,9,4,43,2,10,19,14,1,5,10,4,10,25,12,2,3,7,11,2,6,12,62,91,30,9,7,2,10,80,131,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
187,3.238095238095238,105,8,10,11,4,3,10,4,0,1,4,1,7,20,2,0,2,4,4,0,1,9,22,59,13,4,3,2,2,43,62,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
188,3.221052631578947,190,3,13,33,3,5,15,13,0,2,2,2,9,28,12,1,2,9,11,9,3,15,51,89,33,9,3,2,3,36,154,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
189,3.4,15,2,1,2,0,1,1,0,0,0,0,0,0,4,0,0,1,1,0,0,0,2,3,5,4,1,1,1,0,6,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
190,3.75,100,6,12,9,5,3,4,10,0,0,1,1,3,19,4,0,2,4,3,2,3,9,9,51,31,4,4,0,1,28,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
191,2.466666666666667,75,2,1,12,2,4,6,8,0,2,0,1,5,12,0,0,1,2,4,0,4,9,18,34,12,3,7,1,0,25,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
192,3.0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
193,2.0506912442396312,217,8,17,31,7,7,20,23,0,0,0,6,13,27,9,1,2,9,15,3,3,16,49,114,31,12,7,3,1,55,162,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
194,3.755868544600939,213,6,13,23,2,9,32,22,0,4,4,3,15,24,7,4,4,8,12,2,6,13,27,99,43,18,11,10,5,57,156,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
195,2.841463414634146,164,11,8,22,4,7,21,12,1,3,1,0,13,22,4,5,1,9,6,1,5,8,32,75,30,7,9,9,2,93,71,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
196,2.8236363636363637,550,15,24,82,13,17,33,56,3,2,11,6,30,71,41,3,11,30,59,10,9,24,135,239,90,43,24,9,10,68,482,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
197,3.0588235294117645,17,0,2,1,0,0,1,1,0,0,0,0,0,5,0,1,0,3,1,0,0,2,1,4,4,2,3,3,0,7,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
198,3.2958677685950413,605,12,26,83,16,21,46,51,4,2,8,10,29,84,50,4,15,25,61,7,11,40,127,281,111,43,24,10,9,80,525,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
199,3.8119658119658117,117,5,16,10,0,5,16,8,1,1,0,3,3,17,4,6,2,3,3,0,4,10,3,36,25,13,22,17,1,46,71,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
200,2.4166666666666665,12,0,1,1,0,0,0,0,0,0,0,0,1,3,0,0,0,3,1,1,0,1,4,3,3,0,1,1,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
201,2.6363636363636362,33,0,0,4,0,0,4,3,0,0,1,1,1,6,1,0,0,1,1,1,2,7,8,14,4,3,2,1,1,11,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
202,2.5,30,1,3,3,0,0,0,1,0,0,0,0,2,5,1,1,0,1,2,0,2,8,4,17,4,1,3,1,0,7,23,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
203,3.0541871921182264,203,12,11,32,3,10,13,21,0,5,6,1,9,29,8,4,2,16,9,1,3,8,43,67,56,18,11,2,6,76,127,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
204,2.9211822660098523,203,3,5,34,9,4,9,27,0,1,5,4,9,32,7,0,2,14,23,1,8,6,53,76,35,20,10,4,5,23,180,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
205,3.611764705882353,85,5,8,12,0,4,12,7,1,0,1,2,3,7,3,1,4,4,4,0,0,7,17,36,18,8,4,1,1,33,52,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
206,3.6707317073170733,82,7,4,13,0,6,10,7,0,0,1,0,2,13,1,1,0,6,5,0,1,5,12,36,20,6,5,2,1,31,51,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
207,3.132420091324201,219,13,8,34,6,9,29,20,0,5,4,2,14,26,10,2,4,12,6,1,2,12,51,80,43,16,16,8,5,120,99,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
208,2.6313364055299537,651,15,27,106,15,24,48,68,2,8,22,10,36,77,35,10,11,34,62,9,7,25,144,249,128,48,40,21,21,123,528,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
209,2.4615384615384617,52,3,3,9,2,1,5,5,0,0,0,1,2,7,2,1,1,2,2,1,1,4,12,27,9,1,2,1,0,8,44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
210,3.1463414634146343,41,0,2,3,2,2,1,7,0,0,0,0,0,8,2,1,1,4,4,1,0,3,7,8,7,3,9,7,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
211,3.5588235294117645,34,1,2,3,0,1,2,3,0,0,0,0,1,5,1,1,0,2,2,0,2,8,3,16,5,2,6,2,0,17,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
212,1.9285714285714286,14,0,1,4,1,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,2,5,2,2,1,1,0,3,5,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
213,4.056910569105691,123,4,9,14,1,4,14,13,0,0,0,2,9,13,7,3,6,7,2,0,4,11,16,45,19,13,15,13,2,43,80,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
214,4.25,28,1,3,2,0,0,2,3,0,0,0,0,1,6,1,0,1,3,2,0,0,3,3,11,9,2,2,1,0,5,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
215,3.80625,160,7,12,32,1,2,14,19,1,3,1,3,10,21,2,1,5,4,2,1,3,16,40,75,19,11,9,4,2,71,89,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
216,3.183098591549296,355,11,10,75,6,12,27,32,0,3,32,6,20,48,21,0,2,9,18,4,3,16,125,148,33,10,4,2,33,78,277,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
217,2.625,64,4,3,10,2,4,6,8,0,0,1,0,0,5,4,1,0,4,6,1,2,3,18,21,10,9,3,2,1,25,39,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
218,3.128205128205128,195,13,10,25,2,5,18,19,0,3,5,3,12,30,6,1,1,8,13,2,2,17,36,92,36,14,7,4,6,101,94,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
219,3.1818181818181817,22,0,0,8,0,1,2,1,0,0,1,0,0,4,0,0,2,0,0,0,0,3,10,8,2,0,1,0,1,11,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
220,1.8214285714285714,28,0,1,1,1,0,2,2,0,0,0,0,2,8,2,0,0,0,4,1,0,4,5,12,4,4,3,0,0,4,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
222,3.547112462006079,329,17,21,44,4,15,51,29,0,7,4,3,21,45,13,6,10,11,7,0,4,17,67,143,56,17,27,15,4,198,131,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
223,3.946883852691218,1412,41,69,259,27,37,90,120,3,16,37,31,74,180,102,8,38,47,112,18,23,80,405,672,172,45,49,20,49,320,1092,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
224,3.3911917098445596,386,15,21,57,7,26,43,34,1,10,2,5,18,47,20,6,6,14,15,4,5,30,69,168,71,37,26,12,3,162,224,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
225,3.173228346456693,254,9,10,39,4,11,21,34,1,2,0,10,19,29,10,0,4,11,16,4,3,17,50,125,43,20,13,3,0,57,197,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
226,2.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
227,2.6744186046511627,129,1,3,21,6,4,8,14,0,0,2,0,5,27,7,0,1,5,13,1,5,6,34,55,29,4,3,2,2,13,116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
228,2.1538461538461537,13,0,1,3,2,0,1,2,0,0,0,1,0,1,1,0,0,0,0,0,0,1,5,4,1,0,2,1,0,1,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
229,3.5,108,2,6,12,1,2,14,11,0,1,0,5,5,12,4,0,4,5,5,2,4,13,9,63,23,8,2,3,0,26,82,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
230,3.4527220630372493,349,11,18,40,5,14,38,39,0,6,1,8,17,44,16,5,6,18,33,3,5,22,52,152,68,41,19,15,2,118,231,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
231,3.1924242424242424,660,19,28,112,18,28,47,52,2,11,27,12,37,92,38,3,11,31,36,8,13,35,177,276,98,36,35,5,33,149,511,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
232,4.07514450867052,346,11,20,28,2,19,52,35,1,4,1,15,17,35,14,4,12,17,24,1,5,29,31,146,68,37,39,23,2,146,200,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
233,3.6127659574468085,235,8,20,26,2,9,21,27,1,0,3,7,6,25,12,3,5,10,21,3,7,19,24,111,49,16,21,11,3,38,197,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
234,2.2244897959183674,147,5,5,14,6,5,12,16,0,0,3,2,10,24,8,1,1,6,11,4,3,11,30,74,23,11,5,0,4,33,114,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
235,3.696871628910464,927,22,65,112,17,35,81,82,2,12,13,24,44,126,49,10,25,49,72,8,16,63,156,372,191,88,69,30,21,233,694,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
236,3.303680981595092,326,15,20,39,8,16,40,26,1,9,7,5,21,41,21,6,4,15,11,0,6,15,64,137,55,30,22,11,7,168,158,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
237,2.972762645914397,257,10,13,30,5,8,31,27,1,7,4,7,13,32,9,6,5,11,14,1,6,17,51,107,46,24,13,11,5,101,156,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
238,2.8125,32,0,3,2,0,3,5,2,0,0,6,0,1,2,1,0,0,2,2,0,0,3,8,8,8,1,1,0,6,12,20,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
239,2.875,168,10,4,34,4,7,6,11,1,4,24,3,4,18,11,1,2,1,11,1,2,9,45,57,25,11,5,1,24,52,116,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
240,2.7111111111111112,45,0,4,10,3,1,3,1,0,0,0,1,1,5,0,0,0,2,6,1,2,5,14,11,11,4,2,1,2,11,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
