user_id,admin,artist,college_grad_student,customer_service,doctor_healthcare,educator,executive_managerial,farmer,homemaker,k_12_student,lawyer,marketing,other,programmer,retired,scientist,self_employed,technician_engineer,tradesman_craftsman,unemployed,writer,age_18_24,age_25_34,age_35_44,age_45_49,age_50_55,age_55_plus,under_18,female,male,action,adventure,animation,childrens,comedy,crime,documentary,drama,fantasy,filmnoir,horror,musical,mystery,romance,scifi,thriller,war,western,classic_mv,new_mv,old_mv,recent_mv
128,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,3,3,3,9,0,0,5,1,0,2,4,0,3,4,2,3,1,3,3,10,6
129,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,87,39,3,2,37,60,0,50,2,7,6,1,9,14,27,55,6,3,0,23,31,104
130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,110,34,2,1,19,15,0,28,3,1,11,3,2,14,35,35,20,6,6,18,45,66
131,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,36,21,13,11,90,22,10,155,6,7,13,11,10,47,28,49,24,2,9,42,43,201
132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,9,9,4,11,87,4,0,18,4,0,4,4,1,13,3,1,0,1,0,19,14,56
133,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,21,7,1,4,48,12,0,92,4,1,13,3,9,32,9,46,9,2,1,61,5,103
134,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,127,45,5,8,55,17,0,34,6,0,5,5,5,19,61,58,10,4,1,64,2,116
135,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,7,7,6,34,3,0,17,0,2,7,2,4,8,9,15,1,1,0,56,3,11
136,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42,37,29,50,159,15,11,125,20,7,31,45,16,58,51,43,18,8,25,42,88,223
137,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,62,33,5,8,52,23,0,69,5,4,16,8,17,56,34,52,17,7,2,62,9,128
138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,19,5,3,1,9,37,0,34,1,8,1,0,5,7,6,17,4,0,4,18,7,36
139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,73,54,35,41,78,12,8,54,16,5,37,28,6,15,54,24,22,4,15,20,88,122
140,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11,7,2,2,14,5,1,20,1,7,2,3,7,9,3,11,6,0,33,11,7,4
141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,2,1,1,4,2,0,9,0,3,0,0,8,3,3,4,2,1,5,3,7,8
142,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9,5,7,9,12,4,1,20,3,1,0,5,1,5,7,9,3,1,1,17,7,22
143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,29,10,2,1,29,0,0,25,0,0,1,0,2,20,4,18,6,0,0,36,0,32
144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,9,1,1,2,8,5,1,13,0,0,1,1,5,3,9,8,4,1,0,13,1,18
145,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,4,1,3,17,3,0,18,1,0,2,1,2,3,6,4,0,0,0,25,1,13
146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,64,45,30,43,144,30,0,162,15,22,20,53,20,105,42,63,22,3,67,41,155,163
147,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,110,43,6,11,40,24,1,65,13,1,4,3,8,30,32,56,26,4,1,50,10,126
148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,255,124,24,69,180,31,2,193,35,3,28,29,22,104,119,123,53,13,20,99,134,371
149,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,183,56,9,11,165,83,21,256,11,11,18,9,24,77,61,153,42,3,5,161,93,333
150,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,24,15,9,12,80,12,3,128,7,4,14,8,9,36,16,25,17,6,4,52,54,122
151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,100,54,4,15,232,31,0,174,21,3,13,11,7,171,95,75,23,3,5,112,60,294
152,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,3,2,2,20,1,0,7,0,0,3,0,0,3,0,3,0,0,0,6,4,14
153,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2,3,18,1,0,5,1,0,3,1,0,2,1,4,0,0,0,15,0,11
154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,8,4,5,5,15,4,0,16,0,1,5,3,0,2,4,8,2,0,3,28,7,6
155,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,10,9,1,6,74,6,0,30,3,0,1,3,1,13,8,5,7,1,4,16,18,58
156,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,15,10,3,5,66,7,0,56,1,2,2,4,18,82,2,28,12,1,6,39,14,89
157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,129,79,12,17,195,27,2,148,12,14,12,13,13,59,82,67,44,10,16,38,115,258
158,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,2,1,2,4,2,0,10,0,5,2,1,2,3,0,4,3,0,7,1,8,6
159,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,8,3,5,4,21,1,0,9,0,1,2,0,0,7,2,4,3,0,0,27,3,6
160,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7,5,1,2,2,1,0,9,2,0,2,1,1,2,7,4,1,0,1,8,6,5
161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,24,16,7,7,81,21,13,175,4,5,8,7,12,43,19,33,32,8,18,35,83,161
162,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,52,20,11,10,39,15,0,24,0,1,5,7,2,23,11,30,5,0,0,48,2,57
163,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,203,67,19,24,161,46,1,136,19,3,76,5,15,110,66,131,23,8,0,185,16,313
164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,1,2,6,1,0,14,2,0,0,2,2,8,1,2,5,1,7,6,11,2
165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,30,16,2,4,33,6,1,18,4,2,23,4,6,1,46,24,10,2,4,7,64,35
166,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,80,60,17,40,137,22,4,139,19,6,40,17,27,58,70,95,18,2,14,62,65,269
167,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,15,8,1,1,22,2,0,27,0,0,1,0,2,12,2,9,4,2,0,31,2,25
168,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,9,5,3,4,12,3,0,9,2,0,2,4,0,0,6,3,3,0,0,6,7,13
169,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,145,69,18,31,204,44,7,200,18,10,29,24,19,67,65,91,39,13,53,83,115,301
170,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,40,12,1,2,12,8,0,33,2,3,9,2,2,4,31,24,15,4,8,24,26,29
171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,4,2,0,1,4,4,9,9,1,3,0,0,2,1,1,4,3,0,0,6,4,14
172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,1,0,4,3,3,6,0,13,0,0,3,2,2,6,2,0,9,0,4,10
173,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,88,56,12,13,121,67,28,275,7,30,23,17,34,67,47,111,42,14,69,108,208,176
174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,88,29,1,3,12,8,0,20,3,0,6,1,1,9,29,28,11,3,2,16,25,54
175,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,29,29,16,29,119,24,8,166,8,5,17,26,11,53,22,28,14,2,11,71,53,182
176,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,10,11,2,2,73,2,0,9,5,2,4,5,2,11,8,3,1,1,0,1,8,69
177,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,18,18,2,2,8,0,1,11,5,2,1,0,2,5,24,11,4,1,1,7,20,16
178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,21,26,15,25,46,3,0,22,10,2,0,34,3,24,16,5,5,8,10,1,49,55
179,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,44,30,1,4,27,6,0,42,6,1,6,2,1,7,75,22,8,1,0,4,16,90
180,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,2,1,2,19,8,1,43,0,3,1,0,2,4,1,9,3,0,1,24,7,27
181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,120,50,7,12,141,41,1,93,10,3,15,6,5,32,41,51,24,10,0,31,42,228
182,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,14,3,4,4,53,9,1,28,1,0,1,0,1,11,5,11,6,1,0,24,1,58
183,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12,4,4,4,32,8,0,41,1,15,6,4,15,12,13,23,7,1,9,10,43,39
184,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,22,15,24,39,22,5,0,26,8,1,0,17,2,8,10,9,4,1,7,7,24,46
185,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,47,20,0,0,8,3,0,13,1,0,2,0,0,5,13,20,8,1,0,16,2,33
186,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,28,12,38,36,39,7,1,24,4,1,11,17,2,13,21,21,7,2,7,50,25,40
187,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,31,9,9,17,124,33,17,292,2,2,8,12,13,77,9,40,11,3,1,132,4,280
188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,30,7,1,0,13,5,0,19,1,2,7,0,2,3,20,20,5,3,2,39,15,15
189,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,9,3,0,1,6,1,0,17,3,0,2,0,1,4,3,7,5,2,0,14,3,14
190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,34,17,9,10,51,20,0,56,4,5,21,13,4,11,17,28,9,3,9,20,49,75
191,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,2,0,0,16,1,0,10,2,0,0,0,1,0,2,4,0,0,0,10,3,17
192,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,199,84,22,51,150,45,1,179,22,5,20,18,24,79,93,135,28,11,5,114,55,351
193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,24,27,13,13,97,15,4,101,4,11,6,17,14,39,21,36,17,1,47,33,66,96
194,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,4,3,10,49,1,0,10,3,0,0,2,0,16,2,1,3,1,1,14,1,43
195,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,191,131,31,68,256,53,8,305,37,12,88,21,33,81,144,134,45,10,29,192,111,490
196,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,1,1,8,8,0,13,0,3,0,0,5,2,2,19,2,0,1,8,10,13
197,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,3,0,0,9,0,0,16,0,0,0,0,0,3,2,3,2,0,0,7,0,15
198,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,152,82,30,54,158,30,1,85,19,1,16,26,11,32,73,62,24,10,10,62,82,225
199,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,158,63,2,13,108,22,0,192,10,1,16,7,9,102,87,74,46,5,8,78,50,266
200,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,5,2,4,16,2,0,3,0,0,0,0,0,4,3,5,0,0,1,16,2,7
201,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,3,0,0,51,4,2,44,0,0,0,0,1,26,0,9,3,0,0,49,1,37
202,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,191,71,25,40,278,64,0,209,19,4,82,28,20,112,74,122,36,15,27,149,86,408
203,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,10,2,0,3,21,13,0,119,1,0,3,0,1,24,5,9,7,1,0,38,1,88
204,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,163,96,21,53,140,33,1,164,23,2,15,15,10,59,79,87,28,21,7,81,62,296
205,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,34,29,5,4,70,17,3,40,1,8,6,5,9,17,23,42,12,6,22,12,64,55
206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,11,8,2,1,7,0,0,8,1,0,5,3,2,4,17,7,2,0,0,8,9,13
207,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,8,6,1,2,8,0,0,5,1,0,3,0,0,3,6,6,2,1,0,10,4,9
208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,44,22,3,3,41,13,5,67,4,7,29,4,11,31,33,62,16,6,8,31,52,93
209,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,1,2,4,15,0,0,7,0,0,1,0,0,4,3,3,1,0,0,18,0,7
210,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,106,31,1,7,16,12,0,22,3,0,6,0,4,13,19,49,8,2,0,29,3,78
211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,10,4,0,3,2,1,0,11,2,0,9,0,2,2,8,12,1,0,0,10,9,16
212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,35,12,0,2,55,12,4,39,4,0,2,1,2,14,7,30,3,0,3,6,14,87
213,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,3,4,5,16,0,0,7,2,0,0,1,0,8,3,1,3,0,1,6,1,14
214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,22,14,14,14,133,19,0,37,4,8,5,9,6,20,10,20,5,2,4,81,7,74
215,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,17,14,2,2,6,1,0,7,4,1,1,0,2,5,19,7,4,0,0,9,4,21
216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,104,68,20,68,440,39,7,267,16,7,34,35,18,120,67,75,49,25,59,94,249,392
217,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7,5,1,1,7,3,0,4,1,1,0,0,2,4,5,5,3,0,0,7,2,11
218,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,17,10,4,2,35,2,0,27,2,2,6,2,2,9,14,18,4,1,3,58,5,20
219,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,3,0,0,18,1,0,9,0,0,2,2,2,2,3,8,3,1,0,21,4,11
220,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,18,10,3,4,44,12,1,40,2,3,2,1,20,9,9,21,5,0,0,36,9,57
221,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,1,0,0,4,4,0,12,0,2,5,0,17,5,2,15,0,0,0,10,2,17
222,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,31,24,2,10,23,5,3,22,19,3,4,1,2,10,25,13,8,6,0,21,16,43
223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,80,59,11,26,118,11,0,76,18,1,8,7,8,61,30,35,13,5,1,53,12,190
224,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,30,15,5,9,93,14,0,108,8,1,3,7,5,39,23,28,17,2,8,49,38,109
225,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,79,30,9,11,156,77,16,272,8,7,20,8,23,62,32,88,21,4,3,143,50,312
226,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8,1,0,2,8,1,0,10,1,0,1,1,0,2,2,3,3,1,1,1,5,14
227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,6,3,0,0,8,1,1,7,1,0,3,2,0,3,6,7,1,0,1,18,2,7
228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,11,4,2,2,6,2,0,10,0,0,3,1,0,2,8,10,2,0,0,23,0,8
229,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,43,21,5,15,52,14,0,139,15,0,8,9,5,24,43,30,15,1,2,106,8,96
230,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,38,21,4,7,58,10,3,82,4,2,9,5,7,23,35,29,17,2,0,37,62,80
231,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,33,18,7,7,36,10,0,20,5,3,18,4,3,7,26,25,5,2,1,11,33,52
232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,10,6,7,8,77,4,0,20,0,0,3,1,1,8,8,8,4,0,1,32,10,47
233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,6,8,10,14,15,0,0,21,0,0,0,21,0,24,1,0,7,1,9,7,14,23
234,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6,3,0,0,3,2,0,20,0,1,1,1,1,2,2,1,8,0,0,2,6,21
235,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,62,48,17,24,151,37,27,174,21,15,19,31,20,44,56,60,27,7,44,52,132,212
236,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,28,10,4,4,15,4,0,27,3,3,5,1,0,7,18,16,8,2,2,9,18,33
237,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,41,23,6,14,100,10,0,40,4,0,4,3,3,36,18,16,10,5,2,39,14,111
238,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,17,7,0,5,28,19,1,254,5,1,1,4,8,31,10,19,24,3,14,23,89,132
239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,13,6,6,3,26,4,0,41,2,1,0,2,0,28,6,4,15,0,0,18,10,43
240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,65,36,4,6,37,17,1,39,7,2,16,1,5,14,48,32,23,2,5,19,40,79
241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,32,10,1,1,9,8,0,16,2,4,3,0,4,3,32,21,7,0,1,11,22,23
242,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,107,48,8,9,116,21,1,70,8,3,9,10,13,25,58,48,20,4,2,71,38,162
243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,1,1,31,2,0,10,1,0,1,0,0,7,1,2,1,0,1,5,6,21
244,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,20,10,2,3,37,9,0,26,5,2,3,1,3,34,16,18,5,0,1,18,16,50
245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,247,143,13,43,236,47,1,206,31,13,120,23,36,64,160,130,64,33,54,66,252,392
246,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,4,8,11,26,0,0,7,2,0,1,3,0,4,2,0,2,0,0,7,6,16
247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4,1,0,2,2,1,0,29,1,0,0,1,2,2,1,2,5,1,1,6,9,15
248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,26,10,0,0,4,1,0,7,1,0,4,0,1,5,12,14,6,0,1,7,7,19
249,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,34,15,1,2,48,15,0,29,4,2,3,4,4,24,14,22,4,0,2,20,17,71
250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,8,5,0,1,6,3,0,5,1,0,2,0,1,2,5,6,1,0,0,5,7,8
251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,32,12,1,2,30,2,0,22,1,1,4,3,0,8,18,19,7,9,3,7,6,57
252,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,45,11,1,1,19,7,0,8,0,0,4,0,0,7,17,24,6,1,0,24,4,32
253,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,8,2,1,2,11,5,3,34,1,1,0,1,2,5,2,7,2,1,1,18,2,32
254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,7,3,0,1,4,1,0,2,2,0,15,0,0,0,5,3,1,0,3,1,12,7
255,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,88,44,5,11,62,17,1,73,13,2,20,0,7,14,71,58,25,14,3,41,44,156
256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,82,21,0,0,6,16,0,29,3,10,0,0,8,9,19,36,12,2,5,13,25,52
